//record|level|quality
records/items/lootaffixes/suffix/b_ar027_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar027_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar027_je_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar027_je_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar027_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar027_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar028_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar028_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar028_je_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar028_je_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar028_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar028_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar029_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar029_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar029_je_c.dbr|51|Rare
records/items/lootaffixes/suffix/b_ar029_je_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar029_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar029_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar030_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar030_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar030_je_c.dbr|51|Rare
records/items/lootaffixes/suffix/b_ar030_je_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar030_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar030_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar031_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar031_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar031_ar_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar031_ar_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar031_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar031_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar032_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar032_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar032_ar_c.dbr|53|Rare
records/items/lootaffixes/suffix/b_ar032_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar032_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar032_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar033_ar.dbr|22|Rare
records/items/lootaffixes/suffix/b_ar033_ar_b.dbr|46|Rare
records/items/lootaffixes/suffix/b_ar033_ar_c.dbr|60|Rare
records/items/lootaffixes/suffix/b_ar033_ar_d.dbr|74|Rare
records/items/lootaffixes/suffix/b_ar033_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar033_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar034_ar.dbr|20|Rare
records/items/lootaffixes/suffix/b_ar034_ar_b.dbr|40|Rare
records/items/lootaffixes/suffix/b_ar034_ar_c.dbr|58|Rare
records/items/lootaffixes/suffix/b_ar034_ar_d.dbr|74|Rare
records/items/lootaffixes/suffix/b_ar034_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar034_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar035_ar.dbr|22|Rare
records/items/lootaffixes/suffix/b_ar035_ar_b.dbr|48|Rare
records/items/lootaffixes/suffix/b_ar035_ar_c.dbr|60|Rare
records/items/lootaffixes/suffix/b_ar035_ar_d.dbr|74|Rare
records/items/lootaffixes/suffix/b_ar035_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar035_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar036_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar036_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar036_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar036_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar036_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar036_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar037_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar037_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar037_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar037_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar037_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar037_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar038_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar038_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar038_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar038_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar038_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar038_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar039_ar.dbr|22|Rare
records/items/lootaffixes/suffix/b_ar039_ar_b.dbr|46|Rare
records/items/lootaffixes/suffix/b_ar039_ar_c.dbr|60|Rare
records/items/lootaffixes/suffix/b_ar039_ar_d.dbr|74|Rare
records/items/lootaffixes/suffix/b_ar039_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar039_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar040_ar.dbr|22|Rare
records/items/lootaffixes/suffix/b_ar040_ar_b.dbr|46|Rare
records/items/lootaffixes/suffix/b_ar040_ar_c.dbr|60|Rare
records/items/lootaffixes/suffix/b_ar040_ar_d.dbr|74|Rare
records/items/lootaffixes/suffix/b_ar040_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar040_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar041_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar041_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar041_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar041_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar041_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar042_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar042_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar042_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar042_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar042_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar043_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar043_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar043_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar043_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar043_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar044_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar044_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar044_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar044_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar044_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar045_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar045_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar045_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar045_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar045_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar046_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar046_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar046_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar046_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar046_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar047_ar_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar047_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar047_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar047_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar047_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar048_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar048_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar048_je_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar048_je_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar048_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar048_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar049_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar049_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar049_je_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar049_je_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar049_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar049_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar050_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar050_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar050_je_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar050_je_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar050_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar050_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar051_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar051_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar051_je_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar051_je_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar051_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar051_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar052_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar052_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar052_je_c.dbr|48|Rare
records/items/lootaffixes/suffix/b_ar052_je_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar052_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar052_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar053_je.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar053_je_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar053_je_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar053_je_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar053_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar053_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar054_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar054_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar054_je_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar054_je_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar054_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar054_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar055_je_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_ar055_je_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar055_je_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar055_je_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar055_je_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar056_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar056_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar056_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar056_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar056_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar056_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar057_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar057_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar057_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar057_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar057_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar057_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar058_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar058_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar058_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar058_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar058_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar058_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar059_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar059_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar059_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar059_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar059_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar059_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar060_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar060_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar060_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar060_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar060_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar060_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar061_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar061_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar061_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar061_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar061_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar061_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar062_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar062_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar062_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar062_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar062_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar062_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar063_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar063_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar063_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar063_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar063_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar063_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar064_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar064_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar064_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar064_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar064_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar064_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar065_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar065_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar065_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar065_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar065_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar065_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar066_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar066_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar066_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar066_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar066_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar066_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar067_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar067_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar067_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar067_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar067_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar067_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar068_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar068_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar068_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar068_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar068_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar068_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar069_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar069_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar069_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar069_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar069_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar069_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar070_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar070_ar_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_ar070_ar_c.dbr|52|Rare
records/items/lootaffixes/suffix/b_ar070_ar_d.dbr|72|Rare
records/items/lootaffixes/suffix/b_ar070_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar070_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar071_ar.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar071_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar071_ar_c.dbr|49|Rare
records/items/lootaffixes/suffix/b_ar071_ar_d.dbr|67|Rare
records/items/lootaffixes/suffix/b_ar071_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar071_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar072_ar.dbr|22|Rare
records/items/lootaffixes/suffix/b_ar072_ar_b.dbr|42|Rare
records/items/lootaffixes/suffix/b_ar072_ar_c.dbr|56|Rare
records/items/lootaffixes/suffix/b_ar072_ar_d.dbr|70|Rare
records/items/lootaffixes/suffix/b_ar072_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar072_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar101_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar101_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar101_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar101_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar101_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar101_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar102_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar102_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar102_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar102_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar102_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar102_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar103_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar103_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar103_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar103_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar103_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar103_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar104_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar104_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar104_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar104_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar104_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar104_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar105_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar105_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar105_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar105_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar105_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar105_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_ar106_ar_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_ar106_ar_b.dbr|30|Rare
records/items/lootaffixes/suffix/b_ar106_ar_c.dbr|50|Rare
records/items/lootaffixes/suffix/b_ar106_ar_d.dbr|68|Rare
records/items/lootaffixes/suffix/b_ar106_ar_e.dbr|82|Rare
records/items/lootaffixes/suffix/b_ar106_ar_f.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh001_a.dbr|22|Rare
records/items/lootaffixes/suffix/b_sh001_b.dbr|37|Rare
records/items/lootaffixes/suffix/b_sh001_c.dbr|46|Rare
records/items/lootaffixes/suffix/b_sh001_d.dbr|60|Rare
records/items/lootaffixes/suffix/b_sh001_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh001_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh001_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh002_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh002_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh002_c.dbr|39|Rare
records/items/lootaffixes/suffix/b_sh002_d.dbr|53|Rare
records/items/lootaffixes/suffix/b_sh002_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh002_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh002_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh003_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh003_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh003_c.dbr|42|Rare
records/items/lootaffixes/suffix/b_sh003_d.dbr|56|Rare
records/items/lootaffixes/suffix/b_sh003_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh003_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh003_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh004_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh004_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh004_c.dbr|39|Rare
records/items/lootaffixes/suffix/b_sh004_d.dbr|53|Rare
records/items/lootaffixes/suffix/b_sh004_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh004_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh004_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh005_a.dbr|22|Rare
records/items/lootaffixes/suffix/b_sh005_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_sh005_c.dbr|45|Rare
records/items/lootaffixes/suffix/b_sh005_d.dbr|59|Rare
records/items/lootaffixes/suffix/b_sh005_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh005_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh005_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh006_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh006_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh006_c.dbr|41|Rare
records/items/lootaffixes/suffix/b_sh006_d.dbr|55|Rare
records/items/lootaffixes/suffix/b_sh006_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh006_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh006_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh007_a.dbr|20|Rare
records/items/lootaffixes/suffix/b_sh007_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_sh007_c.dbr|44|Rare
records/items/lootaffixes/suffix/b_sh007_d.dbr|58|Rare
records/items/lootaffixes/suffix/b_sh007_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh007_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh007_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh008_a.dbr|20|Rare
records/items/lootaffixes/suffix/b_sh008_b.dbr|34|Rare
records/items/lootaffixes/suffix/b_sh008_c.dbr|43|Rare
records/items/lootaffixes/suffix/b_sh008_d.dbr|57|Rare
records/items/lootaffixes/suffix/b_sh008_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh008_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh008_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh009_a.dbr|20|Rare
records/items/lootaffixes/suffix/b_sh009_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_sh009_c.dbr|45|Rare
records/items/lootaffixes/suffix/b_sh009_d.dbr|59|Rare
records/items/lootaffixes/suffix/b_sh009_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh009_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh009_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh010_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh010_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh010_c.dbr|41|Rare
records/items/lootaffixes/suffix/b_sh010_d.dbr|55|Rare
records/items/lootaffixes/suffix/b_sh010_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh010_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh010_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh012_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh012_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh012_c.dbr|40|Rare
records/items/lootaffixes/suffix/b_sh012_d.dbr|54|Rare
records/items/lootaffixes/suffix/b_sh012_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh012_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh012_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh013_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh013_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh013_c.dbr|42|Rare
records/items/lootaffixes/suffix/b_sh013_d.dbr|56|Rare
records/items/lootaffixes/suffix/b_sh013_e.dbr|74|Rare
records/items/lootaffixes/suffix/b_sh013_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh013_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh014_a.dbr|5|Rare
records/items/lootaffixes/suffix/b_sh014_b.dbr|24|Rare
records/items/lootaffixes/suffix/b_sh014_c.dbr|41|Rare
records/items/lootaffixes/suffix/b_sh014_d.dbr|55|Rare
records/items/lootaffixes/suffix/b_sh014_e.dbr|70|Rare
records/items/lootaffixes/suffix/b_sh014_f.dbr|82|Rare
records/items/lootaffixes/suffix/b_sh014_g.dbr|92|Rare
records/items/lootaffixes/suffix/b_sh015_a.dbr|20|Rare
records/items/lootaffixes/suffix/b_sh015_b.dbr|35|Rare
records/items/lootaffixes/suffix/b_sh015_c.dbr|45|Rare
records/items/lootaffixes/suffix/b_sh015_d.dbr|59|Rare
records/items/lootaffixes/suffix/b_sh015_e.dbr|74|Rare
