//record|width|height|level|class|quality|bitmap|setrecord
records/items/gearweapons/guns2h/c110_gun2h.dbr|1|4|94|WeaponHunting_Ranged2h|Epic|c110_gun2h001.png|
records/items/gearweapons/guns2h/c200_gun2h.dbr|2|2|10|WeaponHunting_Ranged2h|Epic|a07_gun2h003.png|
records/items/gearweapons/guns2h/c2000_gun2h.dbr|1|4|10|WeaponHunting_Ranged2h|Epic|a01_gun2h001.png|
records/items/gearweapons/guns2h/c201_gun2h.dbr|2|2|30|WeaponHunting_Ranged2h|Epic|c201_gun2h.png|
records/items/gearweapons/guns2h/c202_gun2h.dbr|2|2|50|WeaponHunting_Ranged2h|Epic|c201_gun2h.png|
records/items/gearweapons/guns2h/c203_gun2h.dbr|2|2|82|WeaponHunting_Ranged2h|Epic|c201_gun2h.png|
records/items/gearweapons/guns2h/d000_gun2h.dbr|2|2|30|WeaponHunting_Ranged2h|Legendary|a07_gun2h003.png|
records/items/gearweapons/guns2h/d0000_gun2h.dbr|1|4|30|WeaponHunting_Ranged2h|Legendary|a01_gun2h001.png|
records/items/gearweapons/guns2h/d001_gun2h.dbr|2|2|50|WeaponHunting_Ranged2h|Legendary|d001_gun2h.png|
records/items/gearweapons/guns2h/d002_gun2h.dbr|2|2|58|WeaponHunting_Ranged2h|Legendary|d002_gun2h.png|
records/items/gearweapons/guns2h/d003_gun2h.dbr|2|2|75|WeaponHunting_Ranged2h|Legendary|d003_gun2h.png|
records/items/gearweapons/guns2h/d004_gun2h.dbr|2|2|75|WeaponHunting_Ranged2h|Legendary|d004_gun2h.png|
records/items/gearweapons/guns2h/d005_gun2h.dbr|1|4|50|WeaponHunting_Ranged2h|Legendary|d005_gun2h.png|
records/items/gearweapons/guns2h/d006_gun2h.dbr|1|4|65|WeaponHunting_Ranged2h|Legendary|d006_gun2h.png|
records/items/gearweapons/guns2h/d007_gun2h.dbr|1|4|65|WeaponHunting_Ranged2h|Legendary|d007_gun2h.png|
records/items/gearweapons/guns2h/d008_gun2h.dbr|1|4|75|WeaponHunting_Ranged2h|Legendary|d008_gun2h.png|
records/items/gearweapons/guns2h/d009_gun2h.dbr|1|4|75|WeaponHunting_Ranged2h|Legendary|d009_gun2h.png|
records/items/gearweapons/guns2h/d010_gun2h.dbr|2|2|75|WeaponHunting_Ranged2h|Legendary|d010_gun2h.png|records/items/lootsets/itemset_d005.dbr
records/items/gearweapons/guns2h/d011_gun2h.dbr|1|4|75|WeaponHunting_Ranged2h|Legendary|d011_gun2h.png|records/items/lootsets/itemset_d013.dbr
records/items/gearweapons/guns2h/d012_gun2h.dbr|1|4|75|WeaponHunting_Ranged2h|Legendary|d012_gun2h.png|records/items/lootsets/itemset_d019.dbr
records/items/gearweapons/guns2h/d100_gun2h.dbr|2|2|30|WeaponHunting_Ranged2h|Legendary|a07_gun2h003.png|
records/items/gearweapons/guns2h/d1000_gun2h.dbr|1|4|30|WeaponHunting_Ranged2h|Legendary|a01_gun2h001.png|
records/items/gearweapons/guns2h/d101_gun2h.dbr|2|2|58|WeaponHunting_Ranged2h|Legendary|d101_gun2h003.png|
records/items/gearweapons/guns2h/d102_gun2h.dbr|1|4|75|WeaponHunting_Ranged2h|Legendary|d102_gun2h001.png|
records/items/gearweapons/guns2h/d103_gun2h.dbr|2|2|84|WeaponHunting_Ranged2h|Legendary|d101_gun2h003.png|
records/items/gearweapons/guns2h/d104_gun2h.dbr|2|2|84|WeaponHunting_Ranged2h|Legendary|d104_gun2h003.png|
records/items/gearweapons/guns2h/d105_gun2h.dbr|1|4|94|WeaponHunting_Ranged2h|Legendary|d102_gun2h001.png|
records/items/gearweapons/guns2h/d106_gun2h.dbr|1|4|94|WeaponHunting_Ranged2h|Legendary|d106_gun2h001.png|
records/items/gearweapons/guns2h/d107_gun2h.dbr|2|2|94|WeaponHunting_Ranged2h|Legendary|d107_gun2h003.png|records/items/lootsets/itemset_d113.dbr
records/items/gearweapons/guns2h/d200_gun2h.dbr|2|2|30|WeaponHunting_Ranged2h|Legendary|a07_gun2h003.png|
records/items/gearweapons/guns2h/d2000_gun2h.dbr|1|4|30|WeaponHunting_Ranged2h|Legendary|a01_gun2h001.png|
records/items/gearweapons/guns2h/d201_gun2h.dbr|2|2|58|WeaponHunting_Ranged2h|Legendary|d201_gun2h.png|
records/items/gearweapons/guns2h/d202_gun2h.dbr|1|4|65|WeaponHunting_Ranged2h|Legendary|d202_gun2h.png|
records/items/gearweapons/guns2h/d203_gun2h.dbr|2|2|94|WeaponHunting_Ranged2h|Legendary|d201_gun2h.png|
records/items/gearweapons/guns2h/d204_gun2h.dbr|1|4|94|WeaponHunting_Ranged2h|Legendary|d202_gun2h.png|
records/items/gearweapons/melee2h/a01_axe2h001.dbr|1|4|0|WeaponMelee_Axe2h|Common|a01_axe2h001.png|
records/items/gearweapons/melee2h/a01_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a01_sword2h001.png|
records/items/gearweapons/melee2h/a02_blunt2h001.dbr|1|4|0|WeaponMelee_Mace2h|Common|a02_blunt2h001.png|
records/items/gearweapons/melee2h/a03_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a03_axe2h001.png|
records/items/gearweapons/melee2h/a03_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a04_blunt2h001.png|
records/items/gearweapons/melee2h/a03_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a03_sword2h001.png|
records/items/gearweapons/melee2h/a04_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a04_blunt2h001.png|
records/items/gearweapons/melee2h/a04_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a04_sword2h001.png|
records/items/gearweapons/melee2h/a05_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a05_axe2h001.png|
records/items/gearweapons/melee2h/a05_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a06_blunt2h001.png|
records/items/gearweapons/melee2h/a05_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a04_sword2h001.png|
records/items/gearweapons/melee2h/a06_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a06_blunt2h001.png|
records/items/gearweapons/melee2h/a06_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a06_sword2h001.png|
records/items/gearweapons/melee2h/a07_axe2h001.dbr|1|4|0|WeaponMelee_Axe2h|Common|a07_axe2h001.png|
records/items/gearweapons/melee2h/a07_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a07_blunt2h001.png|
records/items/gearweapons/melee2h/a07_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a06_sword2h001.png|
records/items/gearweapons/melee2h/a08_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a08_axe2h001.png|
records/items/gearweapons/melee2h/a08_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a08_sword2h001.png|
records/items/gearweapons/melee2h/a09_blunt2h001.dbr|1|4|0|WeaponMelee_Mace2h|Common|a09_blunt2h001.png|
records/items/gearweapons/melee2h/a09_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a09_sword2h001.png|
records/items/gearweapons/melee2h/a10_axe2h001.dbr|1|4|0|WeaponMelee_Axe2h|Common|a10_axe2h001.png|
records/items/gearweapons/melee2h/a10_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a10_sword2h001.png|
records/items/gearweapons/melee2h/a11_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a11_axe2h001.png|
records/items/gearweapons/melee2h/a11_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a11_blunt2h001.png|
records/items/gearweapons/melee2h/a11_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a11_sword2h001.png|
records/items/gearweapons/melee2h/a12_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a12_axe2h001.png|
records/items/gearweapons/melee2h/a12_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a12_blunt2h001.png|
records/items/gearweapons/melee2h/a12_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a12_sword2h001.png|
records/items/gearweapons/melee2h/a13_axe2h001.dbr|2|3|0|WeaponMelee_Axe2h|Common|a13_axe2h001.png|
records/items/gearweapons/melee2h/a13_blunt2h001.dbr|2|3|0|WeaponMelee_Mace2h|Common|a13_blunt2h001.png|
records/items/gearweapons/melee2h/a13_sword2h001.dbr|1|4|0|WeaponMelee_Sword2h|Common|a13_sword2h001.png|
records/items/gearweapons/melee2h/b001a_blunt2h.dbr|1|4|21|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b001b_blunt2h.dbr|1|4|33|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b001c_blunt2h.dbr|1|4|52|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b001d_blunt2h.dbr|1|4|70|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b001e_blunt2h.dbr|1|4|84|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b001f_blunt2h.dbr|1|4|94|WeaponMelee_Mace2h|Common|b001_blunt2h.png|
records/items/gearweapons/melee2h/b002a_blunt2h.dbr|1|4|21|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b002b_blunt2h.dbr|1|4|33|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b002c_blunt2h.dbr|1|4|52|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b002d_blunt2h.dbr|1|4|70|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b002e_blunt2h.dbr|1|4|84|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b002f_blunt2h.dbr|1|4|94|WeaponMelee_Mace2h|Rare|b002_blunt2h.png|
records/items/gearweapons/melee2h/b003_axe2h.dbr|2|3|15|WeaponMelee_Axe2h|Rare|a03_axe2h001.png|
records/items/gearweapons/melee2h/b004_axe2h.dbr|2|3|37|WeaponMelee_Axe2h|Rare|a08_axe2h001.png|
records/items/gearweapons/melee2h/b005_axe2h.dbr|2|3|62|WeaponMelee_Axe2h|Rare|a11_axe2h001.png|
records/items/gearweapons/melee2h/b006a_axe2h.dbr|2|3|30|WeaponMelee_Axe2h|Rare|b006_axe2h.png|
records/items/gearweapons/melee2h/b006b_axe2h.dbr|2|3|52|WeaponMelee_Axe2h|Rare|b006_axe2h.png|
records/items/gearweapons/melee2h/b006c_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b006_axe2h.png|
records/items/gearweapons/melee2h/b006d_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b006_axe2h.png|
records/items/gearweapons/melee2h/b006e_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b006_axe2h.png|
records/items/gearweapons/melee2h/b007a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b007b_axe2h.dbr|2|3|35|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b007c_axe2h.dbr|2|3|52|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b007d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b007e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b007f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Common|b007_axe2h.png|
records/items/gearweapons/melee2h/b008a_blunt2h.dbr|1|4|20|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b008b_blunt2h.dbr|1|4|35|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b008c_blunt2h.dbr|1|4|52|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b008d_blunt2h.dbr|1|4|70|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b008e_blunt2h.dbr|1|4|84|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b008f_blunt2h.dbr|1|4|94|WeaponMelee_Mace2h|Rare|b008_blunt2h.png|
records/items/gearweapons/melee2h/b009a_sword2h.dbr|1|4|30|WeaponMelee_Sword2h|Rare|b009_sword2h.png|
records/items/gearweapons/melee2h/b009b_sword2h.dbr|1|4|52|WeaponMelee_Sword2h|Rare|b009_sword2h.png|
records/items/gearweapons/melee2h/b009c_sword2h.dbr|1|4|70|WeaponMelee_Sword2h|Rare|b009_sword2h.png|
records/items/gearweapons/melee2h/b009d_sword2h.dbr|1|4|84|WeaponMelee_Sword2h|Rare|b009_sword2h.png|
records/items/gearweapons/melee2h/b009e_sword2h.dbr|1|4|94|WeaponMelee_Sword2h|Rare|b009_sword2h.png|
records/items/gearweapons/melee2h/b010a_blunt2h.dbr|2|3|20|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b010b_blunt2h.dbr|2|3|35|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b010c_blunt2h.dbr|2|3|55|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b010d_blunt2h.dbr|2|3|70|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b010e_blunt2h.dbr|2|3|84|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b010f_blunt2h.dbr|2|3|94|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b011a_axe2h.dbr|2|3|30|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b011b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b011c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b011d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b011e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b011f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Common|b011_axe2h.png|
records/items/gearweapons/melee2h/b012a_axe2h.dbr|2|3|30|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b012b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b012c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b012d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b012e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b012f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b012_axe2h.png|
records/items/gearweapons/melee2h/b013a_sword2h.dbr|1|4|0|WeaponMelee_Sword2h|Rare|b013_sword2h.png|
records/items/gearweapons/melee2h/b013b_sword2h.dbr|1|4|50|WeaponMelee_Sword2h|Rare|b013_sword2h.png|
records/items/gearweapons/melee2h/b013c_sword2h.dbr|1|4|70|WeaponMelee_Sword2h|Rare|b013_sword2h.png|
records/items/gearweapons/melee2h/b014a_blunt2h.dbr|2|3|20|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b014b_blunt2h.dbr|2|3|35|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b014c_blunt2h.dbr|2|3|52|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b014d_blunt2h.dbr|2|3|70|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b014e_blunt2h.dbr|2|3|84|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b014f_blunt2h.dbr|2|3|94|WeaponMelee_Mace2h|Rare|b014_blunt2h.png|
records/items/gearweapons/melee2h/b015a_blunt2h.dbr|2|3|20|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b015b_blunt2h.dbr|2|3|35|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b015c_blunt2h.dbr|2|3|52|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b015d_blunt2h.dbr|2|3|70|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b015e_blunt2h.dbr|2|3|84|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b015f_blunt2h.dbr|2|3|94|WeaponMelee_Mace2h|Rare|b015_blunt2h.png|
records/items/gearweapons/melee2h/b016a_blunt2h.dbr|1|4|35|WeaponMelee_Sword2h|Rare|b016_blunt2h.png|
records/items/gearweapons/melee2h/b016b_blunt2h.dbr|1|4|52|WeaponMelee_Sword2h|Rare|b016_blunt2h.png|
records/items/gearweapons/melee2h/b016c_blunt2h.dbr|1|4|70|WeaponMelee_Sword2h|Rare|b016_blunt2h.png|
records/items/gearweapons/melee2h/b016d_blunt2h.dbr|1|4|84|WeaponMelee_Sword2h|Rare|b016_blunt2h.png|
records/items/gearweapons/melee2h/b016e_blunt2h.dbr|1|4|94|WeaponMelee_Sword2h|Rare|b016_blunt2h.png|
records/items/gearweapons/melee2h/b100_axe2h.dbr|2|3|1|WeaponMelee_Axe2h|Rare|a11_axe2h001.png|
records/items/gearweapons/melee2h/b100_blunt2h.dbr|2|3|1|WeaponMelee_Mace2h|Rare|a11_blunt2h001.png|
records/items/gearweapons/melee2h/b100_sword2h.dbr|1|4|1|WeaponMelee_Sword2h|Rare|a11_sword2h001.png|
records/items/gearweapons/melee2h/b101a_blunt2h.dbr|1|4|40|WeaponMelee_Mace2h|Rare|b101_blunt2h.png|
records/items/gearweapons/melee2h/b101b_blunt2h.dbr|1|4|55|WeaponMelee_Mace2h|Rare|b101_blunt2h.png|
records/items/gearweapons/melee2h/b101c_blunt2h.dbr|1|4|70|WeaponMelee_Mace2h|Rare|b101_blunt2h.png|
records/items/gearweapons/melee2h/b101d_blunt2h.dbr|1|4|82|WeaponMelee_Mace2h|Rare|b101_blunt2h.png|
records/items/gearweapons/melee2h/b101e_blunt2h.dbr|1|4|94|WeaponMelee_Mace2h|Rare|b101_blunt2h.png|
records/items/gearweapons/melee2h/b102a_blunt2h.dbr|1|4|40|WeaponMelee_Mace2h|Rare|b102_blunt2h.png|
records/items/gearweapons/melee2h/b102b_blunt2h.dbr|1|4|55|WeaponMelee_Mace2h|Rare|b102_blunt2h.png|
records/items/gearweapons/melee2h/b102c_blunt2h.dbr|1|4|70|WeaponMelee_Mace2h|Rare|b102_blunt2h.png|
records/items/gearweapons/melee2h/b102d_blunt2h.dbr|1|4|82|WeaponMelee_Mace2h|Rare|b102_blunt2h.png|
records/items/gearweapons/melee2h/b102e_blunt2h.dbr|1|4|94|WeaponMelee_Mace2h|Rare|b102_blunt2h.png|
records/items/gearweapons/melee2h/b103_blunt2h.dbr|2|3|90|WeaponMelee_Mace2h|Magical|b103_blunt2h.png|
records/items/gearweapons/melee2h/b200_axe2h.dbr|2|3|1|WeaponMelee_Axe2h|Rare|a11_axe2h001.png|
records/items/gearweapons/melee2h/b200_blunt2h.dbr|2|3|1|WeaponMelee_Mace2h|Rare|a11_blunt2h001.png|
records/items/gearweapons/melee2h/b200_sword2h.dbr|1|4|1|WeaponMelee_Sword2h|Rare|a11_sword2h001.png|
records/items/gearweapons/melee2h/b201a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b201b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b201c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b201d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b201e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b201f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b201_axe2h.png|
records/items/gearweapons/melee2h/b202a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b202b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b202c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b202d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b202e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b202f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b202_axe2h.png|
records/items/gearweapons/melee2h/b203a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b203b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b203c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b203d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b203e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b203f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b203_axe2h.png|
records/items/gearweapons/melee2h/b204a_blunt2h.dbr|2|3|20|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b204b_blunt2h.dbr|2|3|35|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b204c_blunt2h.dbr|2|3|55|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b204d_blunt2h.dbr|2|3|70|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b204e_blunt2h.dbr|2|3|84|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b204f_blunt2h.dbr|2|3|94|WeaponMelee_Mace2h|Rare|b010_blunt2h.png|
records/items/gearweapons/melee2h/b205a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b205b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b205c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b205d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b205e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b205f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b205_axe2h.png|
records/items/gearweapons/melee2h/b206a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b206b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b206c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b206d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b206e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b206f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b206_axe2h.png|
records/items/gearweapons/melee2h/b207a_axe2h.dbr|1|4|20|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b207b_axe2h.dbr|1|4|40|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b207c_axe2h.dbr|1|4|55|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b207d_axe2h.dbr|1|4|70|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b207e_axe2h.dbr|1|4|84|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b207f_axe2h.dbr|1|4|94|WeaponMelee_Axe2h|Rare|b207_axe2h.png|
records/items/gearweapons/melee2h/b208a_axe2h.dbr|2|3|20|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b208b_axe2h.dbr|2|3|40|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b208c_axe2h.dbr|2|3|55|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b208d_axe2h.dbr|2|3|70|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b208e_axe2h.dbr|2|3|84|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b208f_axe2h.dbr|2|3|94|WeaponMelee_Axe2h|Rare|b208_axe2h.png|
records/items/gearweapons/melee2h/b209a_sword2h.dbr|1|4|20|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/b209b_sword2h.dbr|1|4|40|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/b209c_sword2h.dbr|1|4|55|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/b209d_sword2h.dbr|1|4|70|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/b209e_sword2h.dbr|1|4|84|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/b209f_sword2h.dbr|1|4|94|WeaponMelee_Sword2h|Rare|b209_sword2h.png|
records/items/gearweapons/melee2h/c000_axe2h.dbr|2|3|1|WeaponMelee_Axe2h|Epic|a11_axe2h001.png|
records/items/gearweapons/melee2h/c000_blunt2h.dbr|2|3|1|WeaponMelee_Mace2h|Epic|a11_blunt2h001.png|
records/items/gearweapons/melee2h/c000_sword2h.dbr|1|4|1|WeaponMelee_Sword2h|Epic|a11_sword2h001.png|
records/items/gearweapons/melee2h/c001_sword2h.dbr|1|4|17|WeaponMelee_Sword2h|Epic|c001_sword2h.png|
records/items/gearweapons/melee2h/c002_axe2h.dbr|2|3|17|WeaponMelee_Axe2h|Epic|c002_axe2h.png|
